timestamp,date,time,source_wallet,source_wallet_short,trade_type,token_mint,token_mint_short,amount_sol,amount_usd,executor_used,execution_status,failure_reason,transaction_signature,solscan_link,detection_method,detected_dex,slippage_used,execution_time_ms,pre_sol_balance,post_sol_balance,sol_balance_change,token_balance_before,token_balance_after,token_balance_change,trade_count_for_token,portfolio_position_count,notes
2025-10-06T14:54:32.105484,2025-10-06,14:54:32,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,2EKHQiGCZWLaKzWENsDWDiqJ5t3K8rTEkiBekNvhpump,2EKHQiGC...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:54:33.882187,2025-10-06,14:54:33,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,5YSjRtJJTZpQ44YF6qDpyygPCrJ61q5eNJRJRZMvKjZD,5YSjRtJJ...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:54:36.990279,2025-10-06,14:54:36,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,GByKcabEYL9JTueTKndaACAYYVqfavkoVgdghUwrdoge,GByKcabE...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:54:42.290006,2025-10-06,14:54:42,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,E2gLkTXSbbTMmJM19xkquawun2ShJSi7G59A8c2PtbFa,E2gLkTXS...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:54:49.169367,2025-10-06,14:54:49,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,E2gLkTXSbbTMmJM19xkquawun2ShJSi7G59A8c2PtbFa,E2gLkTXS...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:54:56.650358,2025-10-06,14:54:56,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,A4RfnhcD1hk2QiVUx3TTtR7Af2RkgjvyJMcnogj9bonk,A4RfnhcD...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:54:58.925765,2025-10-06,14:54:58,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,JUPyiwrY...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:55:00.487660,2025-10-06,14:55:00,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,GBXFsey6um16Lwfafo6etBCynU3iEST5e4Y49YMJjupx,GBXFsey6...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:55:21.096607,2025-10-06,14:55:21,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,FhhXCnCbxBQ4nX4a4PBTuYG3gbETWixoNejQkPKJbonk,FhhXCnCb...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:55:23.051160,2025-10-06,14:55:23,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,5TfqNKZbn9AnNtzq8bbkyhKgcPGTfNDc9wNzFrTBpump,5TfqNKZb...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:55:27.590151,2025-10-06,14:55:27,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,6V4QLouv2HTbae34hBjLgW5Qc3kdquqFLBsDS3scR1CH,6V4QLouv...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:55:27.946042,2025-10-06,14:55:27,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,6vVfbQVRSXcfyQamPqCzcqmA86vCzb2d7B7gmDDqpump,6vVfbQVR...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:55:29.421470,2025-10-06,14:55:29,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,BHtY4w1m4gHLynDxx6RwmU75bNmBadfVcVcQmyWopump,BHtY4w1m...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:55:42.213562,2025-10-06,14:55:42,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,Dp1ywpkg1X6RSH8YiEv9zXysAiZa35PSwsT8duESpump,Dp1ywpkg...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:55:44.060325,2025-10-06,14:55:44,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,5TfqNKZbn9AnNtzq8bbkyhKgcPGTfNDc9wNzFrTBpump,5TfqNKZb...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:55:44.391526,2025-10-06,14:55:44,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,7R88oQWwoFwMqb2ryrozDMvN3jNnWqrMB3ytKxNybonk,7R88oQWw...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:55:49.081624,2025-10-06,14:55:49,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,C9mE9RyocP7bDcoCqHMzU6ufed46aXbTAEDmTs4npump,C9mE9Ryo...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:56:09.132091,2025-10-06,14:56:09,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,Hzb9FzV4U1Z8qswnjTfYZRhAqtjpvJFFZ6dvKy5rpump,Hzb9FzV4...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:56:21.156476,2025-10-06,14:56:21,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,4NGbC4RRrUjS78ooSN53Up7gSg4dGrj6F6dxpMWHbonk,4NGbC4RR...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:56:27.645919,2025-10-06,14:56:27,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,EQZe8vDuxfDomaUxFonoGBQ1Pwk5rtjTruZV2n72pump,EQZe8vDu...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:56:31.706670,2025-10-06,14:56:31,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,A4RfnhcD1hk2QiVUx3TTtR7Af2RkgjvyJMcnogj9bonk,A4RfnhcD...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:56:32.374942,2025-10-06,14:56:32,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,3BWA5RBXyPXuMGZmVL8Snefu573FMJNGpsVi79baiBLV,3BWA5RBX...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:56:44.936854,2025-10-06,14:56:44,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,2myUR4ft7AW4z4qoaiCzqoCWDRbATJF4jNvH72Kypump,2myUR4ft...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:56:48.996652,2025-10-06,14:56:48,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,vBGQWwdjxWsxqFGaTCSdnS4rYoM3GcNopViY6vtpump,vBGQWwdj...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:56:50.168804,2025-10-06,14:56:50,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,27G8MtK7...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:57:11.054729,2025-10-06,14:57:11,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,ubYhDNw24v5UY1tQ2c7vNpoKtrNct8Kec5Tee8Npump,ubYhDNw2...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:57:17.492408,2025-10-06,14:57:17,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,B8KoFYBNJy1iC74zWEdGgNe8qKWziMXab9qGKDKJpump,B8KoFYBN...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:57:21.564892,2025-10-06,14:57:21,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,7E2iF4WFs5biCtkAVFCBPEdnpg7t2D19VzxjxEPvpump,7E2iF4WF...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:57:25.916182,2025-10-06,14:57:25,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,A4RfnhcD1hk2QiVUx3TTtR7Af2RkgjvyJMcnogj9bonk,A4RfnhcD...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:57:26.560832,2025-10-06,14:57:26,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,Ce2gx9KGXJ6C9Mp5b5x1sn9Mg87JwEbrQby4Zqo3pump,Ce2gx9KG...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:57:30.928103,2025-10-06,14:57:30,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,A4RfnhcD1hk2QiVUx3TTtR7Af2RkgjvyJMcnogj9bonk,A4RfnhcD...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:57:33.153751,2025-10-06,14:57:33,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,E2gLkTXSbbTMmJM19xkquawun2ShJSi7G59A8c2PtbFa,E2gLkTXS...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:57:33.611413,2025-10-06,14:57:33,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,354jgbb56NmBnyd647sPmj8S1md9cBeiCPPhT6pQbonk,354jgbb5...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:57:39.702611,2025-10-06,14:57:39,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,H8xQ6poBjB9DTPMDTKWzWPrnxu4bDEhybxiouF8Ppump,H8xQ6poB...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:57:50.397595,2025-10-06,14:57:50,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,9h5y3WCqfeNt2fiAP7iM2ZRp9apFb58ipvTzcWi9pump,9h5y3WCq...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:57:52.245511,2025-10-06,14:57:52,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,354jgbb56NmBnyd647sPmj8S1md9cBeiCPPhT6pQbonk,354jgbb5...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:57:55.203309,2025-10-06,14:57:55,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,5QQRKwnJsoy5MHbYvUe1zgtNUGhesQ5SErQvnAZgpump,5QQRKwnJ...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:58:01.517410,2025-10-06,14:58:01,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,9mz9nhDUySpWfej6rpQzDCSASYLYyLAeFoao5stbpump,9mz9nhDU...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:58:03.301945,2025-10-06,14:58:03,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,Cr2mM4szbt8286XMn7iTpY5A8S17LbGAu1UyodkyEwn4,Cr2mM4sz...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:58:07.262881,2025-10-06,14:58:07,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,HJPwEJcCH9dgA9j3tVjFHEgdRbSyc7EwGFMmozVvpump,HJPwEJcC...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:58:09.326553,2025-10-06,14:58:09,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,EQZe8vDuxfDomaUxFonoGBQ1Pwk5rtjTruZV2n72pump,EQZe8vDu...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:58:12.083342,2025-10-06,14:58:12,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,354jgbb56NmBnyd647sPmj8S1md9cBeiCPPhT6pQbonk,354jgbb5...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:58:22.698360,2025-10-06,14:58:22,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,D6VjLDGNH78h5nV2LtpCNzRxtmETZLJEuE5gwHrdbonk,D6VjLDGN...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:58:24.698350,2025-10-06,14:58:24,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,Egsnb9CEQcrSo2RB5pBHKaBDoPNVtNPq5ANgajFwpump,Egsnb9CE...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:58:32.576650,2025-10-06,14:58:32,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,354jgbb56NmBnyd647sPmj8S1md9cBeiCPPhT6pQbonk,354jgbb5...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:58:41.749754,2025-10-06,14:58:41,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,EK3TgtZrkAMb6V6b8kFeZqTJBLM4gKbVrHna1FWkbonk,EK3TgtZr...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:58:46.123644,2025-10-06,14:58:46,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,CL8yNn4XJNvFxrGie3L6AKdrPhqeky8PtEFFKyjzpump,CL8yNn4X...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:59:03.988764,2025-10-06,14:59:03,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,EBjCSRYrGJzQtqgyddaH95LWU3sw8YMjK8CgwNoWpump,EBjCSRYr...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:59:12.569200,2025-10-06,14:59:12,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,BvJVXsuYRC5cSaexMQcGHm3oMfVu1dyboR6H6af2pump,BvJVXsuY...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:59:19.925016,2025-10-06,14:59:19,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,5TfqNKZbn9AnNtzq8bbkyhKgcPGTfNDc9wNzFrTBpump,5TfqNKZb...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:59:23.892280,2025-10-06,14:59:23,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,4eyCVCorAQyBko6TsKBcaDJtwJoy7KPEuymEn8RKpump,4eyCVCor...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:59:24.400719,2025-10-06,14:59:24,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,JDeKT2CDhKBDN2M3zkQtWc1s9dRzPW6Cms7M6uKtpump,JDeKT2CD...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:59:41.670814,2025-10-06,14:59:41,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,977dimA713qko2akKqnbSYU35tDD54bZDwDcJqzJpump,977dimA7...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:59:49.108879,2025-10-06,14:59:49,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,FVvUHTxJCyDvJeoSVmfgRgy9DNKUP6CnjYxVLxA2pump,FVvUHTxJ...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:59:52.780151,2025-10-06,14:59:52,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,AUuCEHQ7sm2i5GmaHrpE961voWcTY8U6mgrkhcV7pump,AUuCEHQ7...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:59:53.498070,2025-10-06,14:59:53,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,EZ3Z1R6PFArnLnoX165FbUd7i3jQvyf5gDPeq9qXpump,EZ3Z1R6P...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T14:59:58.719475,2025-10-06,14:59:58,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,9MFCSTMXCg8JNeMfzcULYBujpnwARWuxE83mmRTcpump,9MFCSTMX...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T15:00:08.816664,2025-10-06,15:00:08,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,3JWt9amQyizNKnt7tiPEzXAWfZnooG2GniWbaAasQtDH,3JWt9amQ...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T15:00:12.722618,2025-10-06,15:00:12,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,2u8ZVprtTR5i2Yuz3rWwBGv8YaSRoezE7BGt92n6pump,2u8ZVprt...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T15:00:16.263984,2025-10-06,15:00:16,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,F4zHsWbbjBkVfV8BBff3pvGsV4CxHL4X6CVa5AVXpump,F4zHsWbb...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T15:00:35.935402,2025-10-06,15:00:35,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,moonThZEkkTVoNB7v6YVCQiT56JYDZ1oN185ba3WizL,moonThZE...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T15:00:46.071043,2025-10-06,15:00:46,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,EQZe8vDuxfDomaUxFonoGBQ1Pwk5rtjTruZV2n72pump,EQZe8vDu...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T15:01:02.621460,2025-10-06,15:01:02,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,QRtdpTisCQix5yfAmzRQStLFsQwRJg2CHrY2qG1bonk,QRtdpTis...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T15:01:14.510795,2025-10-06,15:01:14,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,FhhXCnCbxBQ4nX4a4PBTuYG3gbETWixoNejQkPKJbonk,FhhXCnCb...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T15:01:17.805948,2025-10-06,15:01:17,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,2u8ZVprtTR5i2Yuz3rWwBGv8YaSRoezE7BGt92n6pump,2u8ZVprt...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T15:01:26.498271,2025-10-06,15:01:26,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,Ey59PH7Z4BFU4HjyKnyMdWt5GGN76KazTAwQihoUXRnk,Ey59PH7Z...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
2025-10-06T15:01:35.853257,2025-10-06,15:01:35,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,suqh5sHt...,sell,HJPwEJcCH9dgA9j3tVjFHEgdRbSyc7EwGFMmozVvpump,HJPwEJcC...,0.0,,direct_sell_executor,FAILED,Direct SELL copy failed,,,websocket,Unknown,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
